job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,skills_list
AI08355,Machine Learning Researcher,125964,USD,EX,FT,Ireland,S,Brazil,0,"SQL, AWS, Mathematics, NLP",Bachelor,14,Media,2025-01-25,2025-02-18,2241,6.7,Cloud AI Solutions,"['SQL', 'AWS', 'Mathematics', 'NLP']"
AI08356,Data Engineer,234668,EUR,EX,FL,France,M,China,50,"Linux, NLP, Kubernetes, AWS, Python",PhD,15,Finance,2024-07-17,2024-08-18,1680,9.0,TechCorp Inc,"['Linux', 'NLP', 'Kubernetes', 'AWS', 'Python']"
AI08357,Head of AI,72375,EUR,MI,FL,France,S,Philippines,0,"GCP, Mathematics, SQL, Scala, Deep Learning",Master,4,Consulting,2024-04-07,2024-04-30,759,6.9,DataVision Ltd,"['GCP', 'Mathematics', 'SQL', 'Scala', 'Deep Learning']"
AI08358,Data Engineer,199511,USD,EX,CT,Finland,L,Finland,50,"Statistics, NLP, SQL, Kubernetes",Master,15,Consulting,2024-12-19,2025-01-15,523,7.5,AI Innovations,"['Statistics', 'NLP', 'SQL', 'Kubernetes']"
AI08359,AI Specialist,82707,USD,MI,FL,Ireland,S,Ireland,100,"Spark, NLP, Python",Bachelor,4,Manufacturing,2024-07-03,2024-08-19,538,8.9,Predictive Systems,"['Spark', 'NLP', 'Python']"
AI08360,AI Architect,49846,USD,EN,CT,Ireland,S,Ireland,50,"Mathematics, Spark, Deep Learning, NLP",Bachelor,0,Transportation,2025-04-03,2025-05-02,1323,5.9,Future Systems,"['Mathematics', 'Spark', 'Deep Learning', 'NLP']"
AI08361,AI Research Scientist,231076,SGD,EX,CT,Singapore,S,Singapore,50,"Python, Spark, Statistics, Data Visualization",Bachelor,14,Technology,2024-08-15,2024-09-28,1757,6.8,Neural Networks Co,"['Python', 'Spark', 'Statistics', 'Data Visualization']"
AI08362,Research Scientist,150796,USD,SE,CT,Denmark,M,Denmark,50,"Python, Mathematics, Kubernetes, Hadoop",Bachelor,7,Telecommunications,2024-05-28,2024-07-20,2287,6.2,Quantum Computing Inc,"['Python', 'Mathematics', 'Kubernetes', 'Hadoop']"
AI08363,Machine Learning Researcher,116702,USD,SE,CT,Ireland,S,Ireland,50,"NLP, TensorFlow, Java, Linux, R",Bachelor,8,Technology,2025-03-01,2025-03-19,1076,8.3,Advanced Robotics,"['NLP', 'TensorFlow', 'Java', 'Linux', 'R']"
AI08364,Computer Vision Engineer,127076,CHF,EN,PT,Switzerland,L,Switzerland,0,"NLP, Java, Mathematics, Python",Associate,0,Technology,2024-10-18,2024-12-09,1891,7.8,Quantum Computing Inc,"['NLP', 'Java', 'Mathematics', 'Python']"
AI08365,Machine Learning Researcher,138133,JPY,SE,CT,Japan,S,Philippines,100,"MLOps, Python, Data Visualization",PhD,9,Finance,2024-06-12,2024-08-15,1650,8.0,Cognitive Computing,"['MLOps', 'Python', 'Data Visualization']"
AI08366,Data Scientist,72519,USD,EN,FT,Finland,M,Switzerland,50,"Java, PyTorch, Spark",Bachelor,1,Manufacturing,2024-11-10,2025-01-22,1763,7.2,Predictive Systems,"['Java', 'PyTorch', 'Spark']"
AI08367,AI Software Engineer,202605,USD,EX,FL,Israel,L,Israel,100,"R, Deep Learning, TensorFlow",Master,19,Energy,2025-04-07,2025-05-04,950,9.1,Neural Networks Co,"['R', 'Deep Learning', 'TensorFlow']"
AI08368,ML Ops Engineer,147327,USD,EX,PT,Finland,L,Vietnam,50,"Scala, GCP, Hadoop, SQL",Associate,12,Transportation,2025-01-07,2025-03-02,1715,5.9,DataVision Ltd,"['Scala', 'GCP', 'Hadoop', 'SQL']"
AI08369,AI Specialist,35455,USD,MI,CT,India,M,India,100,"Kubernetes, Deep Learning, Data Visualization, Spark",Associate,4,Media,2025-03-05,2025-05-09,810,8.6,Machine Intelligence Group,"['Kubernetes', 'Deep Learning', 'Data Visualization', 'Spark']"
AI08370,ML Ops Engineer,85603,USD,MI,FL,Ireland,M,Ireland,100,"Data Visualization, Scala, Spark, Computer Vision",Bachelor,4,Gaming,2025-03-22,2025-05-19,1079,7.0,Cloud AI Solutions,"['Data Visualization', 'Scala', 'Spark', 'Computer Vision']"
AI08371,Data Scientist,174323,USD,EX,FL,Israel,M,Spain,100,"Deep Learning, Kubernetes, NLP, Spark",PhD,11,Technology,2025-01-05,2025-01-22,2480,8.9,Autonomous Tech,"['Deep Learning', 'Kubernetes', 'NLP', 'Spark']"
AI08372,Head of AI,138386,CHF,SE,FL,Switzerland,S,Switzerland,100,"Tableau, Azure, Hadoop, R, NLP",Master,5,Retail,2025-01-21,2025-03-15,2000,8.5,Future Systems,"['Tableau', 'Azure', 'Hadoop', 'R', 'NLP']"
AI08373,AI Specialist,86425,USD,MI,PT,Finland,S,Australia,100,"Python, Statistics, Git",Bachelor,4,Manufacturing,2024-10-24,2024-12-04,1636,9.1,Future Systems,"['Python', 'Statistics', 'Git']"
AI08374,AI Architect,79209,EUR,MI,FT,France,M,France,50,"Java, MLOps, TensorFlow",PhD,2,Gaming,2024-05-03,2024-05-22,2438,9.2,Future Systems,"['Java', 'MLOps', 'TensorFlow']"
AI08375,Robotics Engineer,93206,GBP,MI,PT,United Kingdom,L,United Kingdom,0,"Linux, Mathematics, Deep Learning",Bachelor,2,Consulting,2025-03-19,2025-04-09,692,6.2,Cloud AI Solutions,"['Linux', 'Mathematics', 'Deep Learning']"
AI08376,Head of AI,183144,EUR,EX,PT,Germany,S,Germany,50,"Data Visualization, GCP, Spark, TensorFlow",Associate,11,Gaming,2024-04-03,2024-05-12,1696,5.9,Smart Analytics,"['Data Visualization', 'GCP', 'Spark', 'TensorFlow']"
AI08377,Computer Vision Engineer,115035,USD,MI,FL,United States,L,Poland,50,"Computer Vision, Linux, Mathematics, Git, Kubernetes",PhD,3,Telecommunications,2024-10-05,2024-12-14,1758,8.1,Advanced Robotics,"['Computer Vision', 'Linux', 'Mathematics', 'Git', 'Kubernetes']"
AI08378,Robotics Engineer,52046,USD,EN,PT,Ireland,M,Ireland,0,"Python, Java, Git, Linux, GCP",Master,0,Consulting,2024-04-21,2024-06-18,2451,7.5,Advanced Robotics,"['Python', 'Java', 'Git', 'Linux', 'GCP']"
AI08379,Data Engineer,27042,USD,MI,FT,India,M,India,0,"Scala, NLP, Java, Hadoop",Associate,3,Retail,2024-08-29,2024-10-21,1230,9.1,Quantum Computing Inc,"['Scala', 'NLP', 'Java', 'Hadoop']"
AI08380,Principal Data Scientist,69140,EUR,MI,FL,Germany,S,Philippines,100,"Java, Computer Vision, R",Associate,4,Education,2024-11-05,2024-11-23,2300,9.2,AI Innovations,"['Java', 'Computer Vision', 'R']"
AI08381,Principal Data Scientist,54144,USD,SE,FL,China,M,South Korea,50,"Hadoop, Java, AWS, R, MLOps",Bachelor,5,Education,2024-04-07,2024-05-15,1069,8.0,Digital Transformation LLC,"['Hadoop', 'Java', 'AWS', 'R', 'MLOps']"
AI08382,Autonomous Systems Engineer,102140,GBP,MI,PT,United Kingdom,M,United Kingdom,50,"Azure, Linux, Deep Learning",PhD,3,Real Estate,2024-09-02,2024-10-26,920,6.4,Smart Analytics,"['Azure', 'Linux', 'Deep Learning']"
AI08383,Machine Learning Researcher,159981,EUR,SE,PT,Germany,L,Germany,100,"Python, Computer Vision, Deep Learning",Associate,9,Retail,2024-01-16,2024-02-17,1058,7.1,DeepTech Ventures,"['Python', 'Computer Vision', 'Deep Learning']"
AI08384,Research Scientist,52315,USD,EN,FT,South Korea,M,South Korea,50,"Hadoop, SQL, Linux, Data Visualization, GCP",PhD,1,Media,2024-05-07,2024-06-17,944,6.2,Quantum Computing Inc,"['Hadoop', 'SQL', 'Linux', 'Data Visualization', 'GCP']"
AI08385,AI Research Scientist,174231,AUD,SE,PT,Australia,L,Australia,50,"NLP, Scala, Java, Linux",Associate,7,Manufacturing,2025-02-17,2025-03-14,2270,9.9,Cognitive Computing,"['NLP', 'Scala', 'Java', 'Linux']"
AI08386,AI Specialist,97169,GBP,MI,CT,United Kingdom,L,United Kingdom,0,"MLOps, AWS, Java, SQL, Git",Master,3,Government,2024-09-24,2024-10-09,2310,6.1,Predictive Systems,"['MLOps', 'AWS', 'Java', 'SQL', 'Git']"
AI08387,Autonomous Systems Engineer,143744,CAD,SE,PT,Canada,M,Poland,0,"Linux, Statistics, Deep Learning, MLOps",Bachelor,9,Energy,2024-12-17,2025-02-03,1811,5.8,Smart Analytics,"['Linux', 'Statistics', 'Deep Learning', 'MLOps']"
AI08388,Data Scientist,112243,USD,MI,CT,United States,S,Hungary,100,"Data Visualization, Scala, SQL, AWS",Master,2,Finance,2024-05-28,2024-07-18,978,7.8,Cognitive Computing,"['Data Visualization', 'Scala', 'SQL', 'AWS']"
AI08389,ML Ops Engineer,127387,USD,MI,FL,Denmark,M,China,0,"Deep Learning, PyTorch, MLOps",Bachelor,3,Technology,2025-04-02,2025-06-08,2393,7.7,Autonomous Tech,"['Deep Learning', 'PyTorch', 'MLOps']"
AI08390,Machine Learning Researcher,131304,EUR,SE,PT,Austria,M,Austria,0,"SQL, PyTorch, GCP, Hadoop",PhD,6,Consulting,2024-12-16,2025-01-24,1299,8.4,Cognitive Computing,"['SQL', 'PyTorch', 'GCP', 'Hadoop']"
AI08391,Machine Learning Engineer,71777,AUD,EN,FL,Australia,L,Ireland,50,"Java, R, Python, Azure, Mathematics",Master,0,Media,2025-01-03,2025-02-16,1167,8.2,Cognitive Computing,"['Java', 'R', 'Python', 'Azure', 'Mathematics']"
AI08392,Machine Learning Researcher,116676,SGD,SE,PT,Singapore,S,Singapore,100,"Kubernetes, Hadoop, Java",Bachelor,7,Finance,2024-03-06,2024-04-09,764,7.6,AI Innovations,"['Kubernetes', 'Hadoop', 'Java']"
AI08393,AI Consultant,126226,GBP,SE,FL,United Kingdom,S,Mexico,50,"Spark, Java, PyTorch, GCP",Master,6,Technology,2024-10-02,2024-12-11,901,9.1,Advanced Robotics,"['Spark', 'Java', 'PyTorch', 'GCP']"
AI08394,ML Ops Engineer,82894,AUD,MI,CT,Australia,S,Australia,100,"R, GCP, Computer Vision, Spark, SQL",Master,4,Government,2025-02-04,2025-02-18,624,7.8,TechCorp Inc,"['R', 'GCP', 'Computer Vision', 'Spark', 'SQL']"
AI08395,Machine Learning Researcher,38746,USD,EN,FT,China,L,South Korea,0,"Hadoop, Statistics, SQL, Tableau",Bachelor,0,Energy,2025-01-27,2025-02-26,1600,8.4,Quantum Computing Inc,"['Hadoop', 'Statistics', 'SQL', 'Tableau']"
AI08396,AI Consultant,92661,USD,MI,FT,Norway,S,Japan,100,"SQL, Python, Git, Kubernetes",Master,2,Government,2024-04-26,2024-06-25,511,9.4,TechCorp Inc,"['SQL', 'Python', 'Git', 'Kubernetes']"
AI08397,AI Research Scientist,62143,USD,MI,PT,South Korea,M,Czech Republic,100,"Python, TensorFlow, NLP",Associate,4,Media,2025-01-31,2025-02-23,854,5.1,Autonomous Tech,"['Python', 'TensorFlow', 'NLP']"
AI08398,AI Software Engineer,176385,GBP,EX,PT,United Kingdom,S,United Kingdom,100,"SQL, Scala, Azure, Computer Vision, GCP",Bachelor,14,Real Estate,2025-02-06,2025-02-21,2442,5.3,Machine Intelligence Group,"['SQL', 'Scala', 'Azure', 'Computer Vision', 'GCP']"
AI08399,AI Software Engineer,81358,EUR,MI,FL,France,M,France,0,"SQL, Docker, Data Visualization, Hadoop, Deep Learning",Associate,3,Media,2024-04-06,2024-04-28,836,5.3,DeepTech Ventures,"['SQL', 'Docker', 'Data Visualization', 'Hadoop', 'Deep Learning']"
AI08400,Robotics Engineer,78489,USD,MI,FL,Israel,M,Israel,0,"Docker, AWS, NLP",PhD,2,Telecommunications,2025-04-02,2025-05-04,712,9.0,Advanced Robotics,"['Docker', 'AWS', 'NLP']"
AI08401,Autonomous Systems Engineer,157109,EUR,SE,CT,Germany,L,Portugal,100,"Java, MLOps, R, NLP",PhD,5,Automotive,2025-01-12,2025-01-26,1530,8.0,Smart Analytics,"['Java', 'MLOps', 'R', 'NLP']"
AI08402,AI Software Engineer,154305,AUD,EX,FL,Australia,S,Ghana,0,"TensorFlow, R, Statistics",Master,17,Telecommunications,2025-01-15,2025-02-19,2485,8.0,TechCorp Inc,"['TensorFlow', 'R', 'Statistics']"
AI08403,Machine Learning Engineer,61309,AUD,EN,PT,Australia,S,India,50,"SQL, Python, Deep Learning, AWS, Statistics",Associate,0,Real Estate,2025-02-06,2025-03-11,820,6.9,DataVision Ltd,"['SQL', 'Python', 'Deep Learning', 'AWS', 'Statistics']"
AI08404,Data Scientist,189613,AUD,EX,FT,Australia,M,Australia,50,"Java, R, Hadoop",Associate,13,Media,2024-10-29,2024-11-22,1473,9.1,Cloud AI Solutions,"['Java', 'R', 'Hadoop']"
AI08405,AI Product Manager,214403,USD,EX,PT,United States,S,United States,0,"Docker, Linux, Azure, Statistics, Tableau",Associate,18,Retail,2025-03-18,2025-04-05,1843,6.3,TechCorp Inc,"['Docker', 'Linux', 'Azure', 'Statistics', 'Tableau']"
AI08406,AI Consultant,133222,EUR,SE,PT,Austria,M,Argentina,0,"Scala, PyTorch, GCP, Spark, Computer Vision",Master,7,Transportation,2024-07-03,2024-08-09,1185,8.9,DataVision Ltd,"['Scala', 'PyTorch', 'GCP', 'Spark', 'Computer Vision']"
AI08407,Data Engineer,62909,USD,EN,PT,Israel,L,Israel,100,"Tableau, Java, Scala, Data Visualization, TensorFlow",PhD,1,Government,2024-08-19,2024-10-13,2330,5.2,DeepTech Ventures,"['Tableau', 'Java', 'Scala', 'Data Visualization', 'TensorFlow']"
AI08408,AI Product Manager,19343,USD,EN,FT,India,S,India,50,"GCP, Git, PyTorch",Associate,1,Transportation,2025-01-05,2025-02-08,2174,9.3,Quantum Computing Inc,"['GCP', 'Git', 'PyTorch']"
AI08409,Robotics Engineer,222547,USD,EX,PT,Ireland,S,Ireland,0,"Linux, PyTorch, Data Visualization",Bachelor,14,Manufacturing,2024-02-19,2024-03-09,1579,5.6,Smart Analytics,"['Linux', 'PyTorch', 'Data Visualization']"
AI08410,AI Consultant,234130,JPY,EX,FT,Japan,S,Japan,100,"Linux, Azure, MLOps, Git",Bachelor,11,Real Estate,2025-02-08,2025-02-23,1013,5.8,Cognitive Computing,"['Linux', 'Azure', 'MLOps', 'Git']"
AI08411,Deep Learning Engineer,215309,USD,EX,CT,Finland,S,Finland,100,"Computer Vision, MLOps, GCP",Master,13,Media,2024-06-30,2024-09-09,1203,7.3,Cognitive Computing,"['Computer Vision', 'MLOps', 'GCP']"
AI08412,AI Product Manager,72372,USD,MI,CT,Israel,S,Chile,50,"Scala, SQL, Spark, GCP",PhD,4,Technology,2024-04-13,2024-05-14,764,8.2,Smart Analytics,"['Scala', 'SQL', 'Spark', 'GCP']"
AI08413,Deep Learning Engineer,167429,AUD,EX,CT,Australia,L,Austria,100,"SQL, AWS, Scala, GCP, Azure",Bachelor,11,Transportation,2024-04-17,2024-05-05,1020,6.5,Algorithmic Solutions,"['SQL', 'AWS', 'Scala', 'GCP', 'Azure']"
AI08414,AI Consultant,171432,USD,EX,PT,Israel,L,Israel,50,"Spark, PyTorch, Java, TensorFlow",Bachelor,16,Energy,2024-06-06,2024-07-18,1921,6.1,Predictive Systems,"['Spark', 'PyTorch', 'Java', 'TensorFlow']"
AI08415,AI Research Scientist,162301,USD,SE,FL,Sweden,L,United Kingdom,50,"SQL, Hadoop, Azure",Master,6,Telecommunications,2025-02-03,2025-04-02,1728,6.4,Cognitive Computing,"['SQL', 'Hadoop', 'Azure']"
AI08416,Computer Vision Engineer,106745,USD,MI,CT,Sweden,M,Luxembourg,50,"Python, GCP, Azure, SQL, TensorFlow",Bachelor,3,Healthcare,2024-06-27,2024-07-23,2005,9.2,Advanced Robotics,"['Python', 'GCP', 'Azure', 'SQL', 'TensorFlow']"
AI08417,AI Specialist,169009,EUR,EX,FL,Netherlands,L,Netherlands,0,"Computer Vision, PyTorch, Tableau",PhD,18,Government,2024-03-24,2024-05-26,1702,6.2,Algorithmic Solutions,"['Computer Vision', 'PyTorch', 'Tableau']"
AI08418,AI Architect,233941,SGD,EX,PT,Singapore,M,Italy,50,"MLOps, SQL, AWS, NLP, Data Visualization",Bachelor,15,Energy,2024-06-13,2024-07-22,1480,6.3,Machine Intelligence Group,"['MLOps', 'SQL', 'AWS', 'NLP', 'Data Visualization']"
AI08419,AI Software Engineer,179620,EUR,EX,PT,Austria,L,Sweden,50,"Python, Kubernetes, Statistics, AWS",Master,13,Technology,2024-01-28,2024-03-11,1610,9.6,Quantum Computing Inc,"['Python', 'Kubernetes', 'Statistics', 'AWS']"
AI08420,ML Ops Engineer,128589,JPY,SE,PT,Japan,S,Japan,50,"PyTorch, TensorFlow, Docker",PhD,6,Gaming,2024-10-13,2024-11-08,2114,9.0,AI Innovations,"['PyTorch', 'TensorFlow', 'Docker']"
AI08421,Deep Learning Engineer,76779,EUR,EN,PT,Netherlands,L,Netherlands,0,"Mathematics, PyTorch, Scala",Associate,1,Retail,2024-12-16,2025-01-12,2438,7.0,Neural Networks Co,"['Mathematics', 'PyTorch', 'Scala']"
AI08422,AI Specialist,114807,EUR,SE,FL,France,S,Norway,100,"Azure, Java, Git",Master,6,Automotive,2024-06-06,2024-07-31,1526,6.6,DataVision Ltd,"['Azure', 'Java', 'Git']"
AI08423,Autonomous Systems Engineer,126904,AUD,SE,PT,Australia,S,Australia,50,"Scala, Kubernetes, R, GCP, Hadoop",Master,8,Consulting,2024-12-05,2025-01-11,2035,6.8,Neural Networks Co,"['Scala', 'Kubernetes', 'R', 'GCP', 'Hadoop']"
AI08424,ML Ops Engineer,23823,USD,EN,CT,India,L,India,50,"GCP, Python, TensorFlow, Deep Learning",PhD,0,Media,2024-08-10,2024-09-06,1222,6.2,Cloud AI Solutions,"['GCP', 'Python', 'TensorFlow', 'Deep Learning']"
AI08425,Robotics Engineer,91085,USD,MI,FL,United States,S,United States,50,"Computer Vision, Statistics, NLP, Kubernetes",Master,4,Consulting,2025-03-09,2025-05-09,1623,9.9,Cloud AI Solutions,"['Computer Vision', 'Statistics', 'NLP', 'Kubernetes']"
AI08426,AI Software Engineer,123889,EUR,SE,CT,Netherlands,M,Netherlands,0,"Python, Hadoop, R, Linux",Associate,6,Retail,2024-02-10,2024-04-04,1683,8.9,Quantum Computing Inc,"['Python', 'Hadoop', 'R', 'Linux']"
AI08427,Machine Learning Engineer,116702,USD,SE,CT,South Korea,M,South Korea,50,"Hadoop, Tableau, AWS, PyTorch",Master,9,Technology,2024-07-14,2024-09-04,1427,6.0,Predictive Systems,"['Hadoop', 'Tableau', 'AWS', 'PyTorch']"
AI08428,Research Scientist,114453,USD,MI,PT,Sweden,L,Argentina,0,"Spark, SQL, Azure, MLOps",PhD,2,Government,2024-06-06,2024-08-04,2473,5.2,TechCorp Inc,"['Spark', 'SQL', 'Azure', 'MLOps']"
AI08429,Data Analyst,127753,GBP,MI,FT,United Kingdom,L,United Kingdom,50,"TensorFlow, Docker, Tableau, Java",Master,4,Technology,2025-01-13,2025-03-14,665,5.1,Smart Analytics,"['TensorFlow', 'Docker', 'Tableau', 'Java']"
AI08430,AI Research Scientist,279320,SGD,EX,FT,Singapore,L,Turkey,50,"Computer Vision, MLOps, Statistics",Associate,14,Telecommunications,2024-02-28,2024-04-01,1660,8.8,DeepTech Ventures,"['Computer Vision', 'MLOps', 'Statistics']"
AI08431,Computer Vision Engineer,193375,EUR,EX,FT,Germany,M,Czech Republic,50,"Tableau, Python, NLP, Spark, Computer Vision",Master,10,Education,2024-06-21,2024-07-06,2499,9.3,Machine Intelligence Group,"['Tableau', 'Python', 'NLP', 'Spark', 'Computer Vision']"
AI08432,AI Consultant,199737,CHF,SE,FT,Switzerland,M,Switzerland,0,"Java, Scala, MLOps",Master,8,Telecommunications,2025-01-28,2025-02-27,2100,7.8,Cloud AI Solutions,"['Java', 'Scala', 'MLOps']"
AI08433,AI Software Engineer,53228,USD,EN,CT,Finland,S,Finland,0,"TensorFlow, SQL, Data Visualization, Mathematics",Master,0,Energy,2024-03-06,2024-05-13,1656,9.8,Smart Analytics,"['TensorFlow', 'SQL', 'Data Visualization', 'Mathematics']"
AI08434,Autonomous Systems Engineer,124669,EUR,SE,CT,Austria,L,Austria,100,"Deep Learning, Python, Linux",Master,6,Real Estate,2025-02-09,2025-03-21,1166,8.1,Algorithmic Solutions,"['Deep Learning', 'Python', 'Linux']"
AI08435,AI Research Scientist,139094,USD,SE,CT,Norway,S,Singapore,50,"SQL, Docker, PyTorch, Hadoop, Scala",Bachelor,5,Education,2024-10-30,2024-11-20,842,9.6,Algorithmic Solutions,"['SQL', 'Docker', 'PyTorch', 'Hadoop', 'Scala']"
AI08436,AI Research Scientist,103028,CHF,EN,FL,Switzerland,L,Portugal,100,"Computer Vision, Tableau, Scala, Deep Learning, Azure",Associate,1,Retail,2024-10-21,2024-11-06,1091,8.0,Advanced Robotics,"['Computer Vision', 'Tableau', 'Scala', 'Deep Learning', 'Azure']"
AI08437,Data Analyst,140713,USD,SE,PT,Ireland,L,Sweden,50,"Data Visualization, Python, TensorFlow",Associate,5,Automotive,2024-12-10,2025-01-27,2280,9.0,Cognitive Computing,"['Data Visualization', 'Python', 'TensorFlow']"
AI08438,AI Software Engineer,93762,USD,EN,CT,Norway,M,Norway,100,"GCP, Python, Deep Learning, TensorFlow",PhD,1,Education,2025-01-05,2025-03-09,1924,9.2,AI Innovations,"['GCP', 'Python', 'Deep Learning', 'TensorFlow']"
AI08439,Machine Learning Engineer,60042,USD,EN,CT,United States,M,United States,50,"Scala, Azure, Tableau",Associate,0,Automotive,2024-06-20,2024-08-16,905,5.2,Neural Networks Co,"['Scala', 'Azure', 'Tableau']"
AI08440,Deep Learning Engineer,125462,USD,SE,FL,Israel,M,Norway,0,"Mathematics, SQL, Data Visualization, Linux",Master,8,Manufacturing,2024-09-18,2024-10-20,1182,9.1,Future Systems,"['Mathematics', 'SQL', 'Data Visualization', 'Linux']"
AI08441,Autonomous Systems Engineer,79766,EUR,MI,PT,Germany,M,Germany,0,"Spark, Hadoop, Tableau",Associate,4,Automotive,2025-02-13,2025-03-29,769,7.3,Algorithmic Solutions,"['Spark', 'Hadoop', 'Tableau']"
AI08442,AI Architect,63995,USD,SE,CT,China,S,China,50,"Java, SQL, Kubernetes, AWS",Associate,9,Energy,2024-05-05,2024-07-09,1467,8.0,Cognitive Computing,"['Java', 'SQL', 'Kubernetes', 'AWS']"
AI08443,Deep Learning Engineer,67575,EUR,EN,CT,France,S,France,0,"R, Scala, GCP, Linux",Bachelor,0,Real Estate,2024-12-28,2025-02-15,2065,9.8,DeepTech Ventures,"['R', 'Scala', 'GCP', 'Linux']"
AI08444,Machine Learning Engineer,180825,GBP,SE,FT,United Kingdom,L,Russia,0,"SQL, Scala, NLP, Statistics, PyTorch",Master,5,Healthcare,2024-02-07,2024-03-17,2210,7.4,Neural Networks Co,"['SQL', 'Scala', 'NLP', 'Statistics', 'PyTorch']"
AI08445,Autonomous Systems Engineer,46588,USD,SE,CT,China,S,China,0,"Hadoop, Mathematics, NLP, AWS",Bachelor,7,Government,2024-12-04,2025-01-10,1897,8.6,Machine Intelligence Group,"['Hadoop', 'Mathematics', 'NLP', 'AWS']"
AI08446,AI Specialist,70840,USD,EN,FT,Sweden,S,Sweden,0,"SQL, Data Visualization, Linux",Master,0,Telecommunications,2024-06-08,2024-07-21,2485,9.0,Predictive Systems,"['SQL', 'Data Visualization', 'Linux']"
AI08447,AI Research Scientist,40656,USD,MI,PT,China,M,China,50,"Python, Mathematics, GCP, AWS",PhD,3,Retail,2025-01-17,2025-03-15,1534,5.3,Advanced Robotics,"['Python', 'Mathematics', 'GCP', 'AWS']"
AI08448,Research Scientist,50149,EUR,EN,PT,Austria,S,Austria,50,"Data Visualization, AWS, SQL, Statistics",Associate,0,Finance,2024-10-15,2024-12-12,1516,6.1,TechCorp Inc,"['Data Visualization', 'AWS', 'SQL', 'Statistics']"
AI08449,Research Scientist,128622,AUD,SE,FL,Australia,M,Australia,100,"Deep Learning, Scala, PyTorch, Mathematics, GCP",Associate,9,Education,2024-12-05,2025-01-22,1434,7.4,Cloud AI Solutions,"['Deep Learning', 'Scala', 'PyTorch', 'Mathematics', 'GCP']"
AI08450,Machine Learning Engineer,100866,GBP,MI,FL,United Kingdom,S,United Kingdom,0,"Java, Scala, Linux, Deep Learning",Bachelor,4,Telecommunications,2024-03-18,2024-04-26,1156,5.5,Quantum Computing Inc,"['Java', 'Scala', 'Linux', 'Deep Learning']"
AI08451,AI Architect,98292,GBP,MI,FT,United Kingdom,L,United Kingdom,0,"Scala, Hadoop, Statistics, TensorFlow",Associate,2,Automotive,2024-07-18,2024-09-04,2349,8.4,Quantum Computing Inc,"['Scala', 'Hadoop', 'Statistics', 'TensorFlow']"
AI08452,Machine Learning Engineer,77362,AUD,MI,FT,Australia,M,Australia,50,"SQL, Linux, Java, PyTorch",Bachelor,4,Gaming,2025-03-18,2025-04-24,834,7.9,DataVision Ltd,"['SQL', 'Linux', 'Java', 'PyTorch']"
AI08453,Data Analyst,78850,AUD,MI,FT,Australia,M,Australia,100,"Tableau, GCP, TensorFlow, PyTorch, Azure",Associate,2,Government,2025-03-06,2025-05-18,1560,5.7,Predictive Systems,"['Tableau', 'GCP', 'TensorFlow', 'PyTorch', 'Azure']"
AI08454,Computer Vision Engineer,87737,GBP,EN,FT,United Kingdom,L,United Kingdom,0,"R, AWS, NLP, MLOps, Spark",PhD,1,Education,2025-02-09,2025-04-16,552,8.6,Predictive Systems,"['R', 'AWS', 'NLP', 'MLOps', 'Spark']"
